user_id,session_start_dttm,moscow_flag,_rand moscow,desktop_flag,_rand desktop,satisfaction_metric
18120,2024-01-09 1:47:03,1,"0,1326998958",0,"0,2423002042","1,301077409"
62820,2024-01-09 2:29:28,1,"0,04734321395",1,"0,6427393163","1,365790556"
38606,2024-01-09 3:21:54,1,"0,002754544442",1,"0,5609650099","1,153416314"
32611,2024-01-09 3:48:17,0,"0,7348278748",0,"0,3672319305","1,660806362"
49070,2024-01-09 4:33:20,0,"0,7754322807",1,"0,8298365912","1,953519704"
83538,2024-01-09 4:38:37,1,"0,2303696812",0,"0,1743840844","1,063018684"
11606,2024-01-09 4:55:19,1,"0,159494904",0,"0,2906252227","1,448440871"
52055,2024-01-09 5:29:20,0,"0,7035075331",0,"0,3191934325","1,530044575"
82447,2024-01-09 5:34:17,1,"0,1487264706",0,"0,4444194554","1,860226448"
54647,2024-01-09 6:45:35,0,"0,5672365304",1,"0,7938788657","1,819954109"
49805,2024-01-09 6:51:44,0,"0,9361446732",0,"0,04632072017","0,318374283"
82728,2024-01-09 7:33:33,0,"0,6773345086",0,"0,4644462195","1,910761588"
6593,2024-01-09 7:57:23,0,"0,8675010479",1,"0,7854883568","1,790864122"
39496,2024-01-09 8:17:25,0,"0,9554983727",0,"0,2951839028","1,461696891"
53780,2024-01-09 8:18:26,1,"0,3161228815",1,"0,5171698905","1,043051829"
53465,2024-01-09 8:21:47,0,"0,6066287048",1,"0,5821997552","1,207524207"
32968,2024-01-09 8:25:10,0,"0,9321828689",0,"0,308451443","1,49975544"
2029,2024-01-09 9:12:23,0,"0,9048201577",0,"0,2203096309","1,228852085"
29709,2024-01-09 9:25:49,0,"0,9612314011",1,"0,5848125025","1,214220648"
83214,2024-01-09 9:47:22,0,"0,7831926971",1,"0,5817756099","1,206438013"
47014,2024-01-09 9:51:20,0,"0,7676110202",1,"0,574988009","1,189087827"
87064,2024-01-09 9:53:54,1,"0,1532700309",1,"0,8532639455","2,050535217"
42610,2024-01-09 10:22:09,1,"0,06963777401",0,"0,1301394829","0,8742679788"
15214,2024-01-09 10:24:20,1,"0,3019324894",1,"0,8747690473","2,149228177"
64959,2024-01-09 10:27:58,0,"0,8797509021",0,"0,001045769927","-1,076916349"
11686,2024-01-09 10:54:39,0,"0,7479267009",0,"0,07007551431","0,5247711521"
94658,2024-01-09 11:00:18,0,"0,6318958397",0,"0,2832035617","1,426649092"
74156,2024-01-09 11:02:38,1,"0,2935095915",1,"0,8246765407","1,933335215"
68611,2024-01-09 11:03:36,1,"0,3110351658",0,"0,05175742642","0,3719526837"
96681,2024-01-09 11:05:27,0,"0,4661744922",0,"0,2291281221","1,258278754"
46381,2024-01-09 11:19:02,0,"0,6198249505",0,"0,1015711587","0,727350142"
92533,2024-01-09 11:41:47,1,"0,2248079254",1,"0,9919153849","3,405073124"
68395,2024-01-09 11:50:01,0,"0,8222186932",0,"0,1561344375","0,9895273043"
86428,2024-01-09 11:54:34,1,"0,3964422405",0,"0,2674857023","1,379564953"
20786,2024-01-09 12:03:28,1,"0,09326349727",0,"0,2141330248","1,207837704"
55113,2024-01-09 12:10:10,1,"0,3345068558",0,"0,3267316508","1,551043867"
51547,2024-01-09 12:18:07,1,"0,1319545612",1,"0,7442783333","1,656591939"
17981,2024-01-09 12:39:57,1,"0,345775106",0,"0,306583519","1,494442093"
53875,2024-01-09 12:50:30,0,"0,8161578033",1,"0,9253993169","2,442358142"
78553,2024-01-09 13:09:45,0,"0,447809405",1,"0,5533131296","1,134036464"
99795,2024-01-09 13:14:20,0,"0,6048687796",1,"0,8459829586","2,019355799"
77347,2024-01-09 13:34:50,0,"0,4965106205",0,"0,364605749","1,653825395"
14504,2024-01-09 14:09:13,0,"0,7361433021",1,"0,6395628117","1,357290452"
4783,2024-01-09 14:21:57,0,"0,9973823485",1,"0,7354943649","1,629516042"
69426,2024-01-09 14:26:14,0,"0,4947316305",1,"0,6319836308","1,337111646"
44843,2024-01-09 14:39:36,1,"0,3954640901",0,"0,2230657327","1,238119729"
43578,2024-01-09 14:41:15,0,"0,6007192708",0,"0,2341212317","1,274658356"
54230,2024-01-09 14:45:16,1,"0,066823297",0,"0,4177608592","1,792374918"
37051,2024-01-09 14:51:41,1,"0,2213939149",0,"0,1277422154","0,8628711632"
11419,2024-01-09 15:09:58,0,"0,9264100856",0,"0,1015497283","0,7272294013"
70763,2024-01-09 15:30:46,1,"0,05831466361",0,"0,1896077779","1,120657421"
60574,2024-01-09 15:31:22,0,"0,6684768194",1,"0,7948301389","1,823295939"
92533,2024-01-09 15:50:50,1,"0,1884765217",0,"0,08453984468","0,6248330411"
59494,2024-01-09 15:54:08,1,"0,3902807892",1,"0,5572808558","1,144078745"
36571,2024-01-09 16:02:47,0,"0,8239872774",1,"0,8649870008","2,103002687"
78472,2024-01-09 16:07:22,1,"0,2691802692",0,"0,07890764992","0,5875425115"
15961,2024-01-09 16:30:07,1,"0,3333721721",1,"0,6537817633","1,395550753"
63707,2024-01-09 16:32:24,1,"0,1973835842",1,"0,9451050377","2,59913808"
12538,2024-01-09 16:41:47,0,"0,8771940093",0,"0,2975303779","1,468483276"
11226,2024-01-09 16:50:43,0,"0,7855272621",1,"0,6057854446","1,268351055"
56607,2024-01-09 16:51:47,0,"0,9419385105",0,"0,07780181286","0,5799860689"
56763,2024-01-09 17:10:30,0,"0,962074261",1,"0,848695838","2,030856062"
12102,2024-01-09 17:55:39,1,"0,2030152629",0,"0,3014944137","1,479892752"
26112,2024-01-09 17:56:47,0,"0,8844947909",0,"0,2492726401","1,323219576"
84098,2024-01-09 17:56:58,1,"0,2573321357",0,"0,08408637575","0,6219010879"
68578,2024-01-09 18:50:26,0,"0,9827038677",0,"0,1252209631","0,850723357"
30901,2024-01-09 19:26:17,1,"0,2884119449",0,"0,4416812461","1,853291985"
5763,2024-01-09 20:06:20,0,"0,445787805",0,"0,3980158998","1,741513932"
32947,2024-01-09 20:21:40,1,"0,06575305521",0,"0,04972119685","0,3524370769"
40311,2024-01-09 20:25:00,1,"0,1882912454",1,"0,5934079451","1,236320333"
37051,2024-01-09 20:30:31,0,"0,4415387116",1,"0,6659703216","1,428812946"
28737,2024-01-09 20:35:58,0,"0,4690127729",0,"0,08958952572","0,6567129744"
84003,2024-01-09 20:54:06,0,"0,7514399279",0,"0,2889965972","1,443681575"
32947,2024-01-09 21:09:00,0,"0,6382547702",1,"0,9388921504","2,54554001"
64910,2024-01-09 21:13:47,1,"0,01483229057",1,"0,9951666386","3,587528397"
12332,2024-01-09 21:26:40,0,"0,541799536",1,"0,8938046469","2,24701852"
73076,2024-01-09 21:42:37,1,"0,2790762947",0,"0,009489679579","-0,3459361371"
17726,2024-01-09 21:53:52,0,"0,5726710395",0,"0,1109252679","0,7783778179"
18427,2024-01-09 21:58:48,0,"0,7815395026",1,"0,6890196887","1,493073546"
396,2024-01-09 22:04:39,1,"0,2242488773",1,"0,7905067759","1,808180905"
79469,2024-01-09 22:06:40,1,"0,1838387876",1,"0,580575032","1,203364767"
67950,2024-01-09 22:06:45,0,"0,8279097758",0,"0,3409684877","1,590178612"
86102,2024-01-09 22:09:09,1,"0,04054431058",1,"0,7340243805","1,625030198"
89195,2024-01-09 22:24:50,1,"0,3505905232",1,"0,596702499","1,24482104"
26623,2024-01-09 22:30:56,0,"0,9276378896",1,"0,7631982638","1,716628308"
54643,2024-01-09 22:31:34,1,"0,156128116",1,"0,9263886833","2,449411737"
40780,2024-01-09 23:01:32,0,"0,5057988789",0,"0,331623572","1,564565598"
11686,2024-01-09 23:12:28,1,"0,3006946108",0,"0,4636751818","1,908821003"
49070,2024-01-09 23:21:05,0,"0,9146730599",0,"0,4608791151","1,901780792"
68596,2024-01-09 23:22:03,0,"0,6169892658",0,"0,09142244494","0,6679534428"
33807,2024-01-09 23:23:18,0,"0,6743592037",0,"0,3046892082","1,489039072"
25931,2024-01-09 23:32:30,0,"0,7520872401",1,"0,5868206799","1,219374104"
69426,2024-01-09 23:33:57,1,"0,05024357317",0,"0,3692941799","1,666276692"
67917,2024-01-09 23:35:15,0,"0,7461042702",1,"0,5627673173","1,157989128"
35244,2024-01-10 0:13:35,1,"0,1609703577",1,"0,9856672319","3,188055823"
73479,2024-01-10 0:14:25,1,"0,2873784441",1,"0,5492539218","1,123776604"
98385,2024-01-10 0:33:47,0,"0,9738271744",1,"0,6254220548","1,319752589"
50540,2024-01-10 1:10:12,0,"0,6470776192",1,"0,9786051768","3,025757447"
36558,2024-01-10 2:08:44,0,"0,4373425221",0,"0,20152898","1,163827667"
91401,2024-01-10 2:18:36,0,"0,502518815",1,"0,6548078178","1,398333507"
18897,2024-01-10 2:24:07,1,"0,0007587090306",0,"0,1871160513","1,111426062"
8135,2024-01-10 2:50:04,0,"0,5026709616",1,"0,8875581884","2,213644193"
79713,2024-01-10 2:50:33,0,"0,5207041022",0,"0,4286797305","1,820263531"
24818,2024-01-10 3:17:29,0,"0,9380591821",0,"0,1968661379","1,14713158"
89813,2024-01-10 3:31:37,1,"0,3664114904",0,"0,2101029981","1,193936085"
94957,2024-01-10 3:46:53,1,"0,2554813593",1,"0,8880226199","2,216079181"
29314,2024-01-10 3:48:23,0,"0,418913072",0,"0,05523293558","0,4038973245"
48421,2024-01-10 4:02:29,1,"0,2385948425",1,"0,8565421772","2,064912241"
3192,2024-01-10 4:46:37,0,"0,5826040335",0,"0,1317892349","0,88202687"
76744,2024-01-10 5:00:18,1,"0,3696636859",0,"0,4085215948","1,768650366"
61540,2024-01-10 5:14:24,0,"0,558353683",1,"0,9585661855","2,734284429"
9007,2024-01-10 5:41:35,0,"0,4348340882",0,"0,327035705","1,551886672"
4565,2024-01-10 6:23:16,0,"0,5880257444",1,"0,5198875502","1,049871361"
9040,2024-01-10 6:29:24,0,"0,6526097928",1,"0,7361629425","1,631560484"
60568,2024-01-10 8:01:54,0,"0,9960403874",0,"0,2828332475","1,425554683"
57158,2024-01-10 8:03:54,1,"0,1382388414",1,"0,8205705573","1,917541636"
97946,2024-01-10 8:23:29,0,"0,9027947537",1,"0,9987620532","4,026272124"
98374,2024-01-10 8:27:49,1,"0,08912906709",0,"0,1629833949","1,017729877"
92599,2024-01-10 8:32:22,0,"0,9487966666",0,"0,3841138928","1,705306182"
40943,2024-01-10 8:37:15,0,"0,7399424596",0,"0,3301360031","1,560462348"
24321,2024-01-10 8:48:57,1,"0,1818318074",1,"0,7275201851","1,605330184"
45652,2024-01-10 8:54:45,0,"0,520559091",1,"0,5389064368","1,097679082"
23292,2024-01-10 8:56:18,1,"0,06007126432",0,"0,4001411402","1,747018204"
57007,2024-01-10 8:56:24,0,"0,4136577759",0,"0,3903249221","1,721527724"
72323,2024-01-10 9:09:42,0,"0,4025546051",1,"0,9712645733","2,899712541"
31636,2024-01-10 9:18:00,0,"0,7873663498",0,"0,09523531946","0,6908118915"
88308,2024-01-10 9:31:32,0,"0,8689001461",1,"0,7970537332","1,831143561"
18121,2024-01-10 9:33:30,0,"0,8365466536",1,"0,6098823355","1,279012373"
46758,2024-01-10 9:36:11,0,"0,419466614",0,"0,2805495936","1,418790383"
2850,2024-01-10 9:42:56,0,"0,6461814296",0,"0,1340492338","0,8925477986"
21007,2024-01-10 10:01:09,1,"0,1457171565",1,"0,5473787687","1,119041518"
22824,2024-01-10 10:12:17,1,"0,06252941754",0,"0,4331482301","1,831635406"
16722,2024-01-10 10:13:25,0,"0,7715355836",1,"0,6739708216","1,450904533"
40181,2024-01-10 10:40:10,1,"0,3708443747",0,"0,06656485992","0,4981262594"
43335,2024-01-10 10:40:56,1,"0,1161626287",0,"0,3014579482","1,479788106"
4966,2024-01-10 10:42:07,0,"0,909271079",0,"0,4283987957","1,819547818"
74667,2024-01-10 11:05:37,0,"0,4378266041",0,"0,004948171887","-0,5794302668"
66726,2024-01-10 11:05:44,0,"0,4519200394",0,"0,3274719536","1,553095351"
63563,2024-01-10 11:06:34,1,"0,1067333135",0,"0,02878819968","0,1010906789"
81563,2024-01-10 11:14:09,0,"0,5530885557",1,"0,8981604292","2,271139171"
29898,2024-01-10 11:14:27,0,"0,7026750539",0,"0,386146023","1,710621892"
9007,2024-01-10 11:20:18,1,"0,2202751431",1,"0,8924456246","2,239639534"
9007,2024-01-10 11:52:18,0,"0,8150634324",0,"0,1262555142","0,8557284262"
5763,2024-01-10 11:53:07,0,"0,7652809781",1,"0,7598914129","1,705953308"
73615,2024-01-10 12:31:06,0,"0,4137553231",0,"0,1436071981","0,9357476459"
21384,2024-01-10 12:34:28,0,"0,5376918231",0,"0,4824847532","1,956081673"
55520,2024-01-10 12:43:03,1,"0,2328212016",1,"0,91699862","2,385162581"
8769,2024-01-10 12:51:32,1,"0,3688934826",0,"0,4549962586","1,886952021"
68578,2024-01-10 12:56:30,0,"0,6947212537",0,"0,2775597434","1,409893851"
54631,2024-01-10 13:13:30,0,"0,9211256603",0,"0,05141977532","0,3687593499"
73192,2024-01-10 13:31:13,1,"0,2306508064",1,"0,7966466119","1,829702908"
1876,2024-01-10 13:32:47,1,"0,04668182006",0,"0,1099582372","0,7732497503"
48258,2024-01-10 13:43:16,0,"0,6086646797",1,"0,8179885466","1,907726183"
35019,2024-01-10 14:10:03,0,"0,5970983814",1,"0,8218798164","1,922552676"
61339,2024-01-10 14:28:47,0,"0,9522851728",0,"0,02293322656","0,003379765424"
94505,2024-01-10 14:34:37,0,"0,5890538131",0,"0,2954456656","1,462455175"
40062,2024-01-10 14:39:47,1,"0,3594585605",1,"0,7804467443","1,773702888"
28887,2024-01-10 14:45:27,1,"0,01884867553",1,"0,9602033536","2,753050771"
964,2024-01-10 14:57:41,0,"0,4589000221",0,"0,290197127","1,447191071"
58419,2024-01-10 15:00:44,1,"0,03502088657",1,"0,5075680231","1,018971359"
12115,2024-01-10 15:25:57,1,"0,3651219154",1,"0,6512145404","1,388601551"
13931,2024-01-10 15:39:13,1,"0,3212470972",1,"0,9622225336","2,777080887"
26834,2024-01-10 15:45:05,0,"0,5149749414",1,"0,7820367359","1,779090292"
54230,2024-01-10 15:47:10,0,"0,9297010124",1,"0,9300284114","2,476002665"
35616,2024-01-10 15:53:29,0,"0,9406636087",0,"0,460796015","1,901571481"
49643,2024-01-10 16:26:11,1,"0,03711415192",1,"0,9595463104","2,745445341"
95653,2024-01-10 16:36:04,1,"0,01337295739",0,"0,3533945682","1,623828143"
81268,2024-01-10 16:42:23,1,"0,09867211382",0,"0,1267385958","0,8580557442"
60382,2024-01-10 16:46:37,1,"0,3874328389",1,"0,5408769505","1,102643271"
39777,2024-01-10 16:53:36,1,"0,1534631434",0,"0,4499129292","1,874118666"
64361,2024-01-10 17:01:35,1,"0,3000447971",1,"0,8576051112","2,069621359"
94074,2024-01-10 17:05:18,0,"0,9224828496",0,"0,06153407038","0,4579775601"
1056,2024-01-10 17:11:36,1,"0,001823763585",0,"0,002250068242","-0,8407940465"
3346,2024-01-10 17:18:25,1,"0,2473223899",0,"0,4053778923","1,760548867"
44865,2024-01-10 17:24:18,0,"0,5777098904",0,"0,404446898","1,758146647"
83294,2024-01-10 17:26:42,1,"0,08388545329",0,"0,244946106","1,309519728"
82674,2024-01-10 17:30:56,0,"0,8882531464",1,"0,8198464936","1,914780235"
31688,2024-01-10 17:33:02,1,"0,008174070457",0,"0,3185480841","1,528237286"
48493,2024-01-10 17:37:52,0,"0,6430610494",1,"0,5119985097","1,030080339"
86507,2024-01-10 17:40:09,1,"0,1558630528",1,"0,8675584216","2,114923614"
1963,2024-01-10 17:44:06,0,"0,4896488696",0,"0,1658950328","1,029485429"
62936,2024-01-10 17:57:46,0,"0,9276801216",1,"0,5097691451","1,024490063"
15906,2024-01-10 18:23:12,0,"0,4434853462",1,"0,6981048796","1,518957699"
45652,2024-01-10 18:33:20,1,"0,2002820461",0,"0,495296593","1,988210034"
72360,2024-01-10 18:42:18,0,"0,4332586728",0,"0,2933641128","1,456416658"
56617,2024-01-10 18:50:11,1,"0,3172477711",1,"0,9371173153","2,531016279"
79713,2024-01-10 18:58:37,1,"0,3269889199",0,"0,0465187734","0,3204122206"
70960,2024-01-10 19:06:39,0,"0,7550073011",0,"0,2740679226","1,39944414"
88610,2024-01-10 19:16:17,0,"0,6304079062",1,"0,8392233361","1,991270882"
86746,2024-01-10 19:18:39,1,"0,1001209118",1,"0,8262434197","1,939423873"
48236,2024-01-10 19:43:21,0,"0,4029587651",1,"0,6782900534","1,462922537"
54835,2024-01-10 19:48:29,1,"0,2015765098",1,"0,6194909489","1,30414411"
30876,2024-01-10 19:50:29,0,"0,5659060462",1,"0,8906952393","2,230233919"
35019,2024-01-10 19:57:57,1,"0,01706551744",1,"0,6685609537","1,435942991"
51547,2024-01-10 20:00:34,1,"0,1315898787",1,"0,8607327871","2,083617507"
20987,2024-01-10 20:18:09,0,"0,5260370614",0,"0,05202294283","0,3744521934"
18335,2024-01-10 20:21:40,1,"0,36612146",1,"0,5375498629","1,094262958"
5206,2024-01-10 20:29:10,0,"0,9833509353",1,"0,5239663349","1,060110873"
28737,2024-01-10 20:51:01,1,"0,116251485",1,"0,6943087307","1,508100966"
53067,2024-01-10 21:01:32,0,"0,9123074172",0,"0,1786146069","1,079342389"
36072,2024-01-10 21:11:49,0,"0,5443148477",1,"0,9196282195","2,402575169"
45893,2024-01-10 21:14:51,1,"0,3396109342",0,"0,108224223","0,7639727819"
26179,2024-01-10 21:18:40,1,"0,08576115661",1,"0,9320227498","2,491026643"
15214,2024-01-10 21:27:04,0,"0,440432099",1,"0,8190917084","1,911909076"
25592,2024-01-10 21:40:28,1,"0,2876414028",1,"0,9711630459","2,898168351"
39806,2024-01-10 21:55:43,0,"0,6503016378",1,"0,8453463438","2,016676577"
44194,2024-01-10 22:02:29,1,"0,2224813967",1,"0,5064340212","1,016128399"
89195,2024-01-10 22:06:48,0,"0,4013574369",1,"0,9287831593","2,466788199"
37051,2024-01-10 22:18:39,0,"0,7723027143",0,"0,1620983521","1,01412958"
24460,2024-01-10 22:25:01,0,"0,5208564608",1,"0,9217374106","2,416855503"
40780,2024-01-10 22:57:46,1,"0,317348109",1,"0,7661449156","1,726209793"
12890,2024-01-10 23:15:12,1,"0,3853634304",0,"0,2784855679","1,412653676"
18439,2024-01-11 0:11:53,1,"0,2716491374",1,"0,5414920511","1,104193367"
57866,2024-01-11 0:39:31,0,"0,6282702548",0,"0,3915772607","1,724789502"
43521,2024-01-11 2:02:45,0,"0,7143860696",0,"0,2566364236","1,346249942"
66814,2024-01-11 2:06:08,1,"0,3530441635",1,"0,8186751763","1,910327827"
74696,2024-01-11 2:07:18,0,"0,7566043755",0,"0,2992185358","1,473350587"
49362,2024-01-11 2:43:50,0,"0,7897284721",1,"0,551853468","1,130345525"
87977,2024-01-11 3:16:02,0,"0,6449612733",0,"0,1195777521","0,8228997725"
92491,2024-01-11 4:35:23,1,"0,3557375711",0,"0,2769471209","1,408065188"
46747,2024-01-11 5:07:22,1,"0,2786034492",1,"0,8795713128","2,172846481"
31636,2024-01-11 5:22:06,0,"0,4300296272",0,"0,1306539173","0,8766946543"
80881,2024-01-11 5:54:23,1,"0,3459662372",1,"0,8302449432","1,955133651"
56258,2024-01-11 6:07:38,0,"0,4365631286",1,"0,8159836299","1,900164453"
61286,2024-01-11 6:11:46,0,"0,6723062607",0,"0,4039980057","1,756987884"
40529,2024-01-11 6:14:23,1,"0,2509319788",0,"0,3137744939","1,514820451"
57221,2024-01-11 6:22:44,1,"0,3063287451",0,"0,04444108122","0,2986759936"
79748,2024-01-11 7:34:58,0,"0,5137334207",1,"0,5139224386","1,034905465"
55602,2024-01-11 8:14:08,1,"0,01866930622",1,"0,7900836766","1,806711621"
62936,2024-01-11 8:48:44,1,"0,2541885337",0,"0,2723920602","1,394405597"
11318,2024-01-11 8:58:31,1,"0,09268028281",1,"0,7843194087","1,786864513"
17849,2024-01-11 9:15:29,0,"0,7245639844",0,"0,01981671248","-0,05754922369"
42610,2024-01-11 10:00:59,0,"0,8685273784",0,"0,4900302586","1,975006963"
15906,2024-01-11 10:20:01,0,"0,5249168719",1,"0,6484981084","1,381268826"
92410,2024-01-11 10:29:43,0,"0,4677157814",0,"0,05676694823","0,4174930925"
31734,2024-01-11 10:58:41,0,"0,7916130929",1,"0,9839488052","3,14313338"
5338,2024-01-11 10:59:01,0,"0,4426589938",0,"0,2142634884","1,208285177"
52393,2024-01-11 11:00:34,1,"0,3430836742",0,"0,4049842172","1,759533247"
33718,2024-01-11 11:04:59,0,"0,9337213396",0,"0,2685155701","1,382691316"
10276,2024-01-11 11:21:19,0,"0,4616412986",1,"0,7660799823","1,725997936"
59492,2024-01-11 11:27:45,0,"0,8963782313",0,"0,3544314289","1,626616258"
48429,2024-01-11 11:34:20,1,"0,2582660298",1,"0,5537152401","1,13505357"
46825,2024-01-11 11:38:40,0,"0,4089422339",0,"0,4789041341","1,947095838"
28590,2024-01-11 11:39:44,0,"0,9635880851",0,"0,48428871","1,960607451"
17663,2024-01-11 11:52:55,1,"0,265016576",0,"0,07494065671","0,560049178"
29815,2024-01-11 11:53:30,0,"0,7364847251",1,"0,5376220695","1,094444761"
70622,2024-01-11 11:59:44,0,"0,4759082483",1,"0,6142239712","1,290345337"
21919,2024-01-11 12:38:50,0,"0,7335211971",1,"0,6828704083","1,475740613"
21761,2024-01-11 12:43:07,0,"0,8912288483",0,"0,2033105481","1,170145578"
57866,2024-01-11 12:48:18,0,"0,8677875888",0,"0,4617902974","1,904075574"
47420,2024-01-11 12:48:24,0,"0,5285296539",0,"0,2568369909","1,34687234"
35366,2024-01-11 13:12:12,1,"0,3625215809",1,"0,7698419004","1,738326282"
40181,2024-01-11 13:21:59,0,"0,9758770643",0,"0,1170071675","0,8099184353"
38456,2024-01-11 13:22:16,0,"0,4093936383",1,"0,9437173194","2,586767282"
93036,2024-01-11 13:41:07,1,"0,1887213683",1,"0,5177642623","1,044543127"
196,2024-01-11 13:43:51,0,"0,8377249446",1,"0,9029140631","2,298336077"
17497,2024-01-11 13:57:31,1,"0,391316958",1,"0,7980526034","1,834685525"
61718,2024-01-11 13:58:34,1,"0,1315915973",0,"0,08435517834","0,6236404885"
80392,2024-01-11 13:59:09,0,"0,5635088869",1,"0,8032002239","1,853107752"
95118,2024-01-11 14:11:23,0,"0,6672487059",0,"0,1873665005","1,112357345"
17849,2024-01-11 14:28:03,1,"0,04923164901",0,"0,1065872354","0,7551162129"
98577,2024-01-11 14:31:56,1,"0,03221928324",1,"0,9492517164","2,637641179"
12538,2024-01-11 14:42:53,1,"0,2700148068",1,"0,9934157129","3,479177537"
30876,2024-01-11 15:14:49,0,"0,4064909302",1,"0,8900784724","2,226945553"
35616,2024-01-11 15:21:27,0,"0,9247279316",0,"0,1106959969","0,777164924"
68589,2024-01-11 15:27:48,0,"0,4904330343",1,"0,9930483651","3,459752919"
50394,2024-01-11 15:30:18,0,"0,6684195305",1,"0,6667706351","1,431013259"
58928,2024-01-11 15:43:37,0,"0,4362955354",1,"0,8710404012","2,131322928"
16445,2024-01-11 15:45:57,1,"0,3042300693",0,"0,00219223487","-0,8490883932"
68589,2024-01-11 16:08:18,0,"0,8416091039",0,"0,06078779259","0,4518059567"
86585,2024-01-11 16:12:33,0,"0,4119360386",1,"0,5220654042","1,055337997"
81196,2024-01-11 16:28:11,0,"0,5827361249",1,"0,5869908587","1,219811089"
55812,2024-01-11 16:29:46,0,"0,946777436",1,"0,726685359","1,602818735"
83157,2024-01-11 16:32:29,1,"0,1726021655",1,"0,9559300897","2,705292849"
48604,2024-01-11 16:42:40,1,"0,2480326606",0,"0,07921716252","0,5896430989"
12187,2024-01-11 17:26:49,1,"0,3137783112",1,"0,8313941441","1,959689098"
77472,2024-01-11 17:29:15,0,"0,6266514102",1,"0,9611418123","2,76409269"
48533,2024-01-11 17:41:31,1,"0,3602183916",0,"0,07767152828","0,5790904496"
43618,2024-01-11 18:10:47,0,"0,9865844583",0,"0,07125558607","0,5334965121"
68578,2024-01-11 18:26:41,0,"0,7998384416",1,"0,8407936513","1,997725062"
38750,2024-01-11 18:57:32,0,"0,9598282831",0,"0,4832811754","1,958079847"
78159,2024-01-11 19:00:19,0,"0,5056434652",0,"0,2991052408","1,473024326"
76852,2024-01-11 19:39:57,0,"0,6883278961",1,"0,6798905048","1,467392636"
56999,2024-01-11 19:59:48,1,"0,08326422415",1,"0,5196469287","1,049267471"
40970,2024-01-11 20:16:36,0,"0,5075746482",0,"0,2945323442","1,459808085"
2803,2024-01-11 20:25:19,0,"0,9536991942",0,"0,08295820783","0,6145549226"
84319,2024-01-11 20:26:15,0,"0,4209397717",1,"0,9124108938","2,35575161"
48650,2024-01-11 20:34:41,0,"0,9660209975",0,"0,3140684927","1,515649279"
55812,2024-01-11 20:38:07,0,"0,897572395",0,"0,08190745799","0,6076449725"
24818,2024-01-11 20:40:30,1,"0,02818441139",1,"0,8130849159","1,889321782"
56926,2024-01-11 21:03:14,1,"0,3802560188",1,"0,9694336125","2,872533908"
15182,2024-01-11 21:05:08,0,"0,9953745571",1,"0,6994764071","1,5228952"
8832,2024-01-11 21:10:11,1,"0,1062801963",1,"0,7340340003","1,625059513"
59680,2024-01-11 21:24:18,0,"0,4631893961",0,"0,4575924871","1,893499141"
76832,2024-01-11 21:24:30,0,"0,7805917155",0,"0,4110271704","1,775096493"
49805,2024-01-11 21:26:59,1,"0,1041198203",0,"0,3379598535","1,58196251"
56258,2024-01-11 21:44:11,1,"0,105809661",1,"0,6627184649","1,419893755"
29184,2024-01-11 21:47:07,1,"0,2651553768",1,"0,9734180297","2,93358689"
91906,2024-01-11 22:10:02,0,"0,6808186736",0,"0,2929940768","1,455341123"
99795,2024-01-11 22:20:01,1,"0,04491213231",1,"0,7082539324","1,548290958"
44268,2024-01-11 22:21:15,0,"0,7944135403",1,"0,6237976156","1,315470074"
38068,2024-01-11 22:22:12,0,"0,401583714",0,"0,312374251","1,510868359"
53854,2024-01-11 22:28:43,0,"0,831802451",0,"0,2156029858","1,212870346"
18121,2024-01-11 22:28:54,0,"0,7475160224",0,"0,4145296713","1,784091848"
29905,2024-01-11 22:31:15,0,"0,5017544055",1,"0,5796661664","1,201039527"
80392,2024-01-11 22:39:27,1,"0,2796820179",0,"0,4951241406","1,987777729"
86507,2024-01-11 22:40:47,0,"0,7059960476",0,"0,403819897","1,756528027"
11086,2024-01-11 22:50:18,1,"0,1232936878",0,"0,4397763345","1,848463688"
3396,2024-01-11 22:53:11,1,"0,3884424463",1,"0,9007528298","2,285853081"
43184,2024-01-11 23:18:49,0,"0,4518675982",1,"0,9822414549","3,102413263"
75582,2024-01-11 23:35:26,1,"0,1014324593",1,"0,5210949639","1,052901898"
61560,2024-01-11 23:42:03,0,"0,643013811",0,"0,3253741794","1,547277199"
6501,2024-01-12 0:12:41,0,"0,7439009503",1,"0,8643491754","2,100069942"
60174,2024-01-12 0:40:16,1,"0,3649309912",0,"0,4904589167","1,976081771"
80058,2024-01-12 0:40:24,1,"0,1000540424",1,"0,908019903","2,328659918"
18335,2024-01-12 1:45:59,1,"0,222068687",1,"0,6305257047","1,333246009"
98828,2024-01-12 1:48:40,0,"0,5274388397",1,"0,9765784681","2,987716405"
97871,2024-01-12 2:02:09,1,"0,2557954472",0,"0,4774008356","1,943321965"
97946,2024-01-12 2:27:57,0,"0,7042616765",0,"0,33267839","1,567470725"
38671,2024-01-12 2:29:25,0,"0,5614455453",0,"0,05353418182","0,3884888731"
64959,2024-01-12 3:23:04,0,"0,4944796114",0,"0,1169249481","0,8094999147"
8814,2024-01-12 4:24:47,0,"0,4891909131",1,"0,7495431863","1,673052915"
85420,2024-01-12 4:47:28,1,"0,1757620411",0,"0,1412697707","0,9253680485"
67030,2024-01-12 5:12:38,1,"0,1133059671",0,"0,2814879861","1,421573151"
