user_id,registered_dttm,male_flag,moscow_flag,age
90760,2023-06-29 02:39:32,0,1,29
18137,2023-06-29 04:41:46,0,1,31
95484,2023-06-29 06:15:38,1,1,29
79195,2023-06-29 06:50:49,0,0,27
17040,2023-06-29 06:52:53,0,1,24
6366,2023-06-29 06:57:08,1,0,33
70992,2023-06-29 07:35:01,1,0,31
48716,2023-06-29 08:37:30,1,1,19
78498,2023-06-29 09:32:55,1,0,29
42872,2023-06-29 13:27:19,0,1,27
61875,2023-06-29 13:28:29,0,0,25
27721,2023-06-29 14:04:06,1,0,30
33635,2023-06-29 14:05:19,0,0,30
73209,2023-06-29 15:02:21,1,1,31
5848,2023-06-29 15:25:08,1,1,29
90103,2023-06-29 19:54:48,0,1,28
31742,2023-06-29 20:12:49,1,1,25
68491,2023-06-29 20:21:37,1,0,30
70923,2023-06-29 21:57:52,1,1,34
5118,2023-06-29 22:51:30,0,0,24
72298,2023-06-29 23:07:12,1,0,35
22110,2023-06-29 23:41:39,1,0,38
56272,2023-06-30 00:30:52,1,0,33
20527,2023-06-30 01:19:13,1,0,37
3482,2023-06-30 03:31:52,1,0,28
9157,2023-06-30 05:53:01,1,0,30
17264,2023-06-30 06:19:48,1,1,29
36166,2023-06-30 09:34:29,1,0,33
27174,2023-06-30 12:18:10,1,1,29
268,2023-06-30 12:52:20,0,0,34
3598,2023-06-30 12:57:16,0,1,43
60966,2023-06-30 13:17:10,0,0,25
10919,2023-06-30 13:33:57,1,1,31
53766,2023-06-30 14:10:14,0,0,38
36319,2023-06-30 14:44:01,0,0,30
27081,2023-06-30 14:53:12,1,1,35
33212,2023-06-30 16:23:52,1,1,35
63995,2023-06-30 17:17:56,1,0,30
17314,2023-06-30 19:21:23,1,0,32
18963,2023-06-30 20:25:18,0,1,24
39922,2023-07-01 01:25:47,0,1,33
37146,2023-07-01 03:15:42,1,1,36
47636,2023-07-01 05:49:19,0,1,34
24397,2023-07-01 08:31:03,0,1,27
14998,2023-07-01 09:22:18,1,1,31
81223,2023-07-01 09:46:16,1,0,33
74048,2023-07-01 09:56:50,1,1,40
15716,2023-07-01 10:08:04,1,1,31
1550,2023-07-01 10:57:55,1,1,33
48966,2023-07-01 12:00:11,0,0,31
17430,2023-07-01 12:52:41,1,0,33
70217,2023-07-01 14:05:45,0,1,37
91448,2023-07-01 14:50:26,1,1,26
84343,2023-07-01 16:59:53,1,1,37
2388,2023-07-01 17:45:28,1,1,29
85345,2023-07-01 18:51:58,0,0,30
28173,2023-07-01 20:59:44,1,0,27
53660,2023-07-01 23:37:54,0,0,42
70249,2023-07-02 01:43:29,1,0,25
87576,2023-07-02 05:03:51,1,1,25
80743,2023-07-02 06:01:09,0,0,23
70540,2023-07-02 06:25:30,1,0,32
4522,2023-07-02 08:05:21,1,1,36
30984,2023-07-02 09:13:14,1,0,38
40754,2023-07-02 09:22:02,1,0,24
12023,2023-07-02 10:28:57,1,0,37
74189,2023-07-02 11:20:49,0,1,30
35109,2023-07-02 11:22:36,1,1,28
36621,2023-07-02 12:13:59,0,0,23
4260,2023-07-02 13:50:16,1,0,35
77174,2023-07-02 14:20:53,1,0,33
10489,2023-07-02 14:57:45,1,0,36
45661,2023-07-02 15:35:07,1,0,32
7779,2023-07-02 15:46:14,0,0,32
62532,2023-07-02 16:35:35,1,1,30
92743,2023-07-02 17:35:25,1,0,41
58661,2023-07-02 18:27:51,1,1,24
94138,2023-07-02 20:15:45,0,1,32
30129,2023-07-02 20:39:16,1,1,31
66607,2023-07-02 21:41:52,1,0,27
5469,2023-07-02 23:48:30,0,0,29
71687,2023-07-03 01:36:35,1,0,33
5708,2023-07-03 01:52:30,0,1,32
66903,2023-07-03 02:08:26,0,0,24
66060,2023-07-03 08:16:03,1,1,38
13196,2023-07-03 10:44:38,1,0,32
82216,2023-07-03 13:27:24,1,1,28
15286,2023-07-03 16:32:23,1,1,33
9626,2023-07-03 16:37:58,1,0,33
98706,2023-07-03 19:23:22,1,1,31
15010,2023-07-03 22:05:04,0,1,22
5134,2023-07-03 22:12:21,0,1,30
81461,2023-07-03 22:20:22,0,0,28
42549,2023-07-04 00:08:12,1,1,27
5577,2023-07-04 01:44:19,1,0,31
43702,2023-07-04 06:17:46,1,0,37
46016,2023-07-04 06:27:25,1,0,32
50920,2023-07-04 06:30:23,1,1,22
23027,2023-07-04 10:09:55,1,1,33
72643,2023-07-04 11:16:37,0,0,26
10775,2023-07-04 12:45:59,1,1,42
15163,2023-07-04 16:59:14,0,0,36
84993,2023-07-04 21:23:17,1,1,29
75084,2023-07-05 02:28:10,1,0,35
28259,2023-07-05 03:08:41,0,1,21
99561,2023-07-05 05:08:54,1,0,36
96448,2023-07-05 07:05:00,1,1,46
20139,2023-07-05 10:58:45,0,0,39
18204,2023-07-05 11:41:25,0,1,37
36067,2023-07-05 11:43:25,1,1,26
67565,2023-07-05 12:00:29,1,0,27
65950,2023-07-05 12:58:54,0,1,27
65759,2023-07-05 14:56:08,1,0,28
83443,2023-07-05 16:12:28,0,1,29
81242,2023-07-05 18:24:08,1,1,30
72746,2023-07-05 19:08:43,0,1,39
68744,2023-07-05 20:32:34,0,0,30
39203,2023-07-05 20:48:13,1,0,27
15141,2023-07-05 20:57:43,1,1,25
53819,2023-07-05 21:22:21,1,1,30
38590,2023-07-05 21:31:34,1,0,28
82808,2023-07-05 21:56:43,1,1,29
50067,2023-07-05 22:30:05,0,0,33
52606,2023-07-05 23:26:36,0,1,27
67116,2023-07-05 23:37:12,1,0,28
30262,2023-07-06 00:09:35,1,1,36
30623,2023-07-06 01:45:15,1,0,27
87823,2023-07-06 02:36:54,0,1,29
42501,2023-07-06 03:15:57,0,1,34
87011,2023-07-06 05:39:46,1,0,31
22052,2023-07-06 09:37:26,1,0,30
47876,2023-07-06 10:29:52,1,1,25
31923,2023-07-06 10:39:57,0,0,38
80067,2023-07-06 10:56:03,1,0,25
74388,2023-07-06 13:46:31,1,1,32
21217,2023-07-06 14:41:11,0,0,35
88406,2023-07-06 15:17:30,1,0,30
48292,2023-07-06 16:00:24,1,1,26
66261,2023-07-06 16:25:40,0,1,25
79408,2023-07-06 22:27:04,1,0,25
60289,2023-07-06 22:30:32,0,1,21
34308,2023-07-07 01:19:59,0,1,40
79505,2023-07-07 03:49:19,1,1,32
79391,2023-07-07 04:36:50,0,0,40
23187,2023-07-07 06:20:35,0,0,30
40121,2023-07-07 07:51:58,1,1,30
63667,2023-07-07 09:13:17,1,1,30
17587,2023-07-07 09:13:56,1,0,34
69985,2023-07-07 09:50:16,1,0,23
40714,2023-07-07 10:02:17,1,0,26
97464,2023-07-07 10:54:20,0,0,34
97067,2023-07-07 11:10:25,1,0,26
9813,2023-07-07 13:52:08,1,0,28
34374,2023-07-07 14:44:37,1,0,28
47393,2023-07-07 15:07:45,0,1,37
63354,2023-07-07 17:29:51,0,0,30
60002,2023-07-07 18:30:29,1,1,35
17524,2023-07-07 18:39:48,1,0,34
75891,2023-07-07 19:41:52,0,0,26
94177,2023-07-07 20:13:02,0,0,21
99082,2023-07-07 20:53:55,1,0,22
23047,2023-07-07 21:44:01,1,0,24
32565,2023-07-07 23:55:07,0,1,28
24633,2023-07-08 00:16:01,0,1,33
21012,2023-07-08 00:46:48,1,0,32
85920,2023-07-08 00:54:28,1,0,41
12862,2023-07-08 05:17:03,1,1,27
16010,2023-07-08 06:47:34,0,1,30
4104,2023-07-08 09:21:53,0,0,23
85520,2023-07-08 10:41:19,1,1,29
90135,2023-07-08 11:16:00,0,0,38
27236,2023-07-08 11:24:02,1,0,23
43985,2023-07-08 13:34:23,1,0,27
15430,2023-07-08 15:34:29,0,0,32
35615,2023-07-08 17:13:56,1,1,32
12210,2023-07-08 18:29:44,0,0,42
18794,2023-07-08 20:41:00,1,1,26
91709,2023-07-08 21:19:46,1,0,23
73883,2023-07-08 22:28:41,0,1,29
37046,2023-07-08 23:14:39,0,0,41
30131,2023-07-08 23:36:42,0,0,32
98375,2023-07-09 00:39:11,1,0,28
24027,2023-07-09 01:16:27,1,1,33
64340,2023-07-09 01:27:48,0,1,27
71701,2023-07-09 01:56:35,0,1,24
25154,2023-07-09 02:17:48,1,0,31
17517,2023-07-09 02:58:33,0,0,41
80386,2023-07-09 03:26:33,1,1,28
12012,2023-07-09 03:34:04,0,1,42
40852,2023-07-09 08:30:07,0,1,28
77710,2023-07-09 12:04:25,1,0,35
1755,2023-07-09 14:40:15,0,0,25
39935,2023-07-09 16:39:11,1,0,32
90723,2023-07-09 16:39:55,1,1,36
49311,2023-07-09 19:13:47,0,1,36
94793,2023-07-09 19:21:38,0,0,21
21892,2023-07-09 20:22:22,0,0,21
3054,2023-07-09 20:32:33,0,1,30
58220,2023-07-09 21:37:04,0,0,24
85114,2023-07-09 21:55:10,1,0,33
22580,2023-07-09 22:17:30,1,1,28
33037,2023-07-09 22:38:19,0,1,37
75234,2023-07-09 22:52:20,1,0,28
90894,2023-07-09 23:30:30,0,1,25
31676,2023-07-09 23:47:05,0,0,26
29499,2023-07-09 23:47:17,1,0,35
45563,2023-07-10 00:10:11,0,1,45
94071,2023-07-10 00:46:22,1,1,19
20562,2023-07-10 01:00:16,0,0,30
17320,2023-07-10 02:30:40,1,0,30
21847,2023-07-10 03:51:11,0,0,22
18004,2023-07-10 04:48:27,1,0,27
87260,2023-07-10 08:04:02,0,0,39
68115,2023-07-10 08:49:14,0,1,33
57637,2023-07-10 10:07:45,0,0,37
54827,2023-07-10 11:19:21,0,1,27
28984,2023-07-10 11:59:36,0,0,36
84380,2023-07-10 12:17:09,1,0,25
42862,2023-07-10 12:44:23,0,0,35
15501,2023-07-10 12:48:08,0,0,25
71727,2023-07-10 13:14:34,1,0,33
84496,2023-07-10 14:24:55,1,0,27
50496,2023-07-10 15:48:14,1,1,25
91531,2023-07-10 16:29:41,0,0,27
25379,2023-07-10 16:54:26,0,0,34
58344,2023-07-10 17:34:07,1,1,30
33883,2023-07-10 17:50:03,0,0,34
57346,2023-07-10 18:22:52,1,0,32
24035,2023-07-10 18:31:19,1,0,32
47851,2023-07-10 19:10:10,0,1,32
56531,2023-07-10 20:50:49,1,0,29
81135,2023-07-10 20:56:51,1,1,28
42784,2023-07-10 21:35:20,1,0,21
21439,2023-07-10 22:55:00,0,1,26
28771,2023-07-11 02:22:31,0,0,23
81608,2023-07-11 03:35:18,0,0,25
80932,2023-07-11 06:58:22,1,1,29
19973,2023-07-11 07:45:04,0,0,19
48253,2023-07-11 08:13:57,1,1,38
81321,2023-07-11 08:35:43,0,1,31
88084,2023-07-11 09:19:33,1,1,22
87819,2023-07-11 09:37:27,1,1,31
78864,2023-07-11 10:03:25,0,0,31
58874,2023-07-11 10:13:43,1,0,30
5615,2023-07-11 10:18:55,1,1,38
14502,2023-07-11 10:42:08,1,1,29
43467,2023-07-11 10:54:07,1,1,33
19452,2023-07-11 10:58:58,0,0,29
49473,2023-07-11 15:27:52,1,0,30
59624,2023-07-11 15:29:04,0,0,22
39531,2023-07-11 16:09:21,1,0,46
67621,2023-07-11 16:17:42,1,0,25
27605,2023-07-11 16:19:10,0,0,29
15089,2023-07-11 18:58:31,1,0,30
55459,2023-07-11 19:48:25,1,1,24
96245,2023-07-11 21:11:31,0,0,35
19603,2023-07-11 21:37:25,1,0,41
20759,2023-07-12 01:00:54,0,0,29
2366,2023-07-12 01:16:43,0,0,34
16279,2023-07-12 01:23:17,1,0,24
58730,2023-07-12 02:51:16,0,0,35
51124,2023-07-12 06:06:00,1,0,35
59533,2023-07-12 09:40:52,0,1,25
83936,2023-07-12 10:17:30,1,1,27
36552,2023-07-12 11:31:33,0,0,27
94998,2023-07-12 11:46:02,0,0,36
84080,2023-07-12 12:10:55,0,0,32
79912,2023-07-12 13:25:25,0,0,26
57018,2023-07-12 13:40:17,0,0,32
80621,2023-07-12 13:51:56,1,1,27
2208,2023-07-12 14:53:36,0,0,26
58306,2023-07-12 15:16:29,1,1,38
78488,2023-07-12 16:52:58,1,0,29
51321,2023-07-12 17:26:14,1,1,30
86630,2023-07-12 18:19:38,0,0,31
93451,2023-07-12 19:09:34,1,1,29
37948,2023-07-12 19:34:03,0,0,30
76139,2023-07-12 20:11:28,1,0,28
89367,2023-07-12 20:14:48,0,1,21
48266,2023-07-12 20:20:37,1,1,29
93401,2023-07-13 00:00:56,0,0,27
26692,2023-07-13 01:04:42,1,0,32
27665,2023-07-13 01:08:30,1,0,31
71069,2023-07-13 01:27:29,1,0,28
8717,2023-07-13 03:23:54,1,0,35
33556,2023-07-13 07:16:37,1,1,32
91741,2023-07-13 09:21:01,1,0,37
31501,2023-07-13 09:52:56,0,0,34
64789,2023-07-13 10:05:49,1,0,38
6650,2023-07-13 10:06:05,1,0,40
92624,2023-07-13 11:29:44,0,0,28
20762,2023-07-13 14:30:14,0,0,33
8697,2023-07-13 14:37:37,1,0,36
58420,2023-07-13 17:32:39,0,0,31
17531,2023-07-13 18:42:14,0,0,22
41534,2023-07-13 19:37:49,0,0,39
58705,2023-07-13 20:00:18,1,1,35
37708,2023-07-13 20:02:01,1,1,37
30,2023-07-13 22:42:25,0,0,27
44270,2023-07-13 22:56:42,1,0,36
94950,2023-07-13 23:08:36,1,1,24
76322,2023-07-14 01:46:26,1,0,18
65094,2023-07-14 06:32:39,1,0,28
77933,2023-07-14 06:54:19,1,1,27
3752,2023-07-14 07:45:23,1,1,32
74102,2023-07-14 08:36:52,0,0,25
31148,2023-07-14 09:26:08,1,0,39
33502,2023-07-14 09:26:16,0,1,31
99358,2023-07-14 10:43:14,0,1,30
38876,2023-07-14 10:51:18,0,0,30
37504,2023-07-14 11:34:35,0,1,32
47435,2023-07-14 13:34:40,0,0,36
63943,2023-07-14 13:42:44,0,0,38
16382,2023-07-14 13:45:51,0,1,30
75808,2023-07-14 14:20:46,1,0,35
22166,2023-07-14 14:29:46,1,0,26
35229,2023-07-14 15:31:53,1,0,38
38182,2023-07-14 17:39:25,0,0,35
48261,2023-07-14 21:59:02,0,0,36
12141,2023-07-14 22:08:02,0,0,29
53402,2023-07-14 22:59:43,1,1,37
87910,2023-07-14 23:40:28,0,1,31
36233,2023-07-14 23:46:34,0,1,42
17603,2023-07-14 23:59:01,1,0,23
25674,2023-07-15 00:45:21,0,1,32
45200,2023-07-15 02:19:05,1,0,26
52725,2023-07-15 04:00:52,1,1,29
96657,2023-07-15 05:57:39,1,0,33
19000,2023-07-15 07:04:24,1,0,28
36154,2023-07-15 08:12:50,1,0,41
13343,2023-07-15 08:40:36,0,1,24
67768,2023-07-15 08:50:54,1,0,35
27771,2023-07-15 09:00:36,1,1,27
86720,2023-07-15 09:37:45,0,1,33
71200,2023-07-15 09:58:15,1,0,40
83149,2023-07-15 11:03:52,1,0,25
29369,2023-07-15 11:04:17,1,0,39
29649,2023-07-15 12:15:52,0,0,29
74279,2023-07-15 12:16:47,1,1,26
10829,2023-07-15 13:30:56,1,1,32
56157,2023-07-15 14:02:11,0,1,23
56113,2023-07-15 14:43:41,1,0,27
52558,2023-07-15 15:54:41,1,0,27
16136,2023-07-15 19:38:30,0,0,21
48130,2023-07-15 20:24:35,1,0,25
3753,2023-07-15 22:22:23,1,0,25
58777,2023-07-15 22:44:58,0,0,27
54297,2023-07-15 22:57:54,1,0,34
14880,2023-07-15 23:48:40,0,0,31
72151,2023-07-16 07:06:48,0,0,21
87115,2023-07-16 10:35:37,1,0,29
66173,2023-07-16 11:03:36,0,1,26
6396,2023-07-16 11:33:25,1,0,30
11625,2023-07-16 11:43:31,1,0,26
85423,2023-07-16 14:18:28,1,1,25
90788,2023-07-16 15:57:26,1,1,27
91613,2023-07-16 18:27:35,1,0,18
36413,2023-07-16 19:54:31,0,0,31
68226,2023-07-16 23:05:20,1,0,29
65712,2023-07-17 04:19:53,0,1,34
26493,2023-07-17 05:10:08,0,0,30
40593,2023-07-17 05:12:47,1,1,34
13627,2023-07-17 05:37:18,1,1,36
76618,2023-07-17 06:13:20,1,0,29
59983,2023-07-17 06:16:36,1,0,35
46983,2023-07-17 07:33:24,1,0,30
47361,2023-07-17 08:20:30,1,1,42
831,2023-07-17 08:34:22,1,0,32
41312,2023-07-17 09:26:24,1,0,27
80858,2023-07-17 10:01:25,1,0,26
95867,2023-07-17 15:47:22,0,1,24
73683,2023-07-17 16:14:25,1,0,29
58850,2023-07-17 17:32:34,1,1,25
98903,2023-07-17 17:35:28,1,1,30
15311,2023-07-17 18:12:42,1,1,27
66652,2023-07-17 19:46:12,1,0,24
5486,2023-07-17 21:20:29,1,1,34
13967,2023-07-17 23:51:39,0,1,28
36977,2023-07-18 05:01:53,1,0,24
23878,2023-07-18 05:26:59,0,1,26
66731,2023-07-18 07:46:16,0,0,32
20495,2023-07-18 08:17:36,0,0,30
60427,2023-07-18 11:18:14,1,1,24
39000,2023-07-18 12:18:02,0,0,30
22008,2023-07-18 13:06:49,0,0,39
51436,2023-07-18 14:41:43,1,0,20
36543,2023-07-18 14:45:07,1,0,25
50923,2023-07-18 14:45:58,1,0,27
46589,2023-07-18 16:03:17,1,1,26
33505,2023-07-18 16:15:34,1,0,37
83940,2023-07-18 17:42:15,1,1,30
14410,2023-07-18 20:03:44,0,1,36
84858,2023-07-18 20:16:21,1,0,44
98700,2023-07-18 20:49:24,1,0,30
93911,2023-07-18 22:27:55,1,0,31
2314,2023-07-18 22:54:53,1,0,23
88207,2023-07-19 00:32:19,1,0,31
40404,2023-07-19 07:02:05,1,1,31
77602,2023-07-19 08:05:59,0,0,20
61490,2023-07-19 10:45:04,1,0,29
91819,2023-07-19 11:31:47,0,0,22
92083,2023-07-19 13:02:19,1,1,41
88351,2023-07-19 13:04:50,1,0,30
17929,2023-07-19 13:30:33,1,0,27
23984,2023-07-19 14:05:55,0,0,29
53266,2023-07-19 15:06:13,1,1,29
67233,2023-07-19 15:17:45,1,0,25
75638,2023-07-19 15:30:49,1,1,34
90847,2023-07-19 15:58:11,1,0,30
62068,2023-07-19 16:44:32,0,1,19
42385,2023-07-19 16:53:11,1,0,23
97617,2023-07-19 20:34:33,0,0,29
64278,2023-07-20 00:28:11,1,0,29
27662,2023-07-20 07:42:38,0,0,37
90973,2023-07-20 08:19:23,1,1,36
1849,2023-07-20 08:54:30,1,1,20
61098,2023-07-20 11:11:48,0,0,35
23573,2023-07-20 11:18:49,0,1,38
66673,2023-07-20 11:59:40,1,1,25
2,2023-07-20 12:07:26,0,0,24
65240,2023-07-20 12:34:11,1,0,24
97537,2023-07-20 13:20:36,0,0,29
34336,2023-07-20 14:35:14,0,0,30
37051,2023-07-20 16:17:22,1,0,33
20265,2023-07-20 17:11:14,0,1,32
78152,2023-07-20 17:37:17,1,0,21
43110,2023-07-20 20:39:15,0,1,23
12949,2023-07-20 21:27:23,1,0,31
79670,2023-07-21 00:47:07,0,1,31
6018,2023-07-21 06:53:53,1,0,31
5617,2023-07-21 09:25:54,0,1,25
39181,2023-07-21 10:37:30,0,0,34
50494,2023-07-21 12:31:18,1,0,30
82956,2023-07-21 13:09:59,1,0,41
86481,2023-07-21 17:32:20,1,1,25
29108,2023-07-21 18:44:50,0,0,31
42812,2023-07-21 19:38:41,1,1,34
32646,2023-07-21 21:39:32,1,0,27
14948,2023-07-21 22:17:07,0,1,37
52443,2023-07-21 22:26:54,1,1,44
41480,2023-07-22 00:43:34,1,0,34
41050,2023-07-22 01:59:19,0,1,39
86836,2023-07-22 02:17:17,0,1,37
34608,2023-07-22 07:44:58,1,1,33
24547,2023-07-22 08:07:51,0,0,36
12386,2023-07-22 08:12:56,1,0,37
20894,2023-07-22 08:22:52,1,1,30
10417,2023-07-22 09:11:12,0,1,37
95492,2023-07-22 09:16:26,1,1,31
55574,2023-07-22 10:41:30,0,1,30
74475,2023-07-22 14:58:25,1,1,22
35246,2023-07-22 16:07:16,1,0,24
63735,2023-07-22 16:32:12,1,0,33
69432,2023-07-22 16:40:55,0,0,33
48421,2023-07-22 17:08:54,1,1,25
84330,2023-07-22 17:29:46,1,1,35
56261,2023-07-22 17:58:59,1,0,33
63044,2023-07-22 19:47:55,0,0,31
45601,2023-07-22 22:20:55,0,1,32
69384,2023-07-22 22:28:23,0,0,41
68180,2023-07-22 22:56:09,1,0,34
97549,2023-07-23 00:02:26,1,0,32
96920,2023-07-23 00:10:28,1,0,24
68620,2023-07-23 04:46:04,0,1,32
43854,2023-07-23 09:14:58,1,0,21
26467,2023-07-23 10:19:18,1,0,35
66119,2023-07-23 10:59:39,1,0,33
71285,2023-07-23 11:20:18,0,0,22
25824,2023-07-23 11:53:04,1,0,30
26875,2023-07-23 13:28:06,1,0,28
7783,2023-07-23 14:08:11,0,0,29
36193,2023-07-23 15:09:47,1,1,36
77762,2023-07-23 15:09:52,0,1,27
84239,2023-07-23 17:58:07,1,1,32
9376,2023-07-23 18:38:00,1,0,37
8419,2023-07-23 19:20:59,1,1,31
48339,2023-07-23 20:36:39,1,0,23
43974,2023-07-23 21:33:53,1,1,35
18737,2023-07-23 22:33:20,1,0,31
53476,2023-07-23 22:49:01,0,0,37
28366,2023-07-23 23:01:01,1,0,25
83675,2023-07-23 23:44:55,1,1,28
87494,2023-07-24 00:50:25,1,0,41
68040,2023-07-24 01:36:45,0,0,33
65807,2023-07-24 01:59:41,1,1,33
35770,2023-07-24 02:03:54,0,1,27
35007,2023-07-24 07:30:17,0,0,26
83846,2023-07-24 09:24:23,1,0,35
6011,2023-07-24 10:19:52,0,0,35
19023,2023-07-24 10:22:01,1,0,32
26217,2023-07-24 13:39:41,1,0,29
42112,2023-07-24 13:51:09,1,1,36
52245,2023-07-24 15:17:47,0,0,26
52170,2023-07-24 16:49:52,0,0,31
68628,2023-07-24 21:03:20,0,0,26
7136,2023-07-24 21:10:04,0,0,35
68511,2023-07-24 21:49:26,1,1,31
82175,2023-07-24 22:15:00,1,0,29
40241,2023-07-24 23:54:54,1,0,28
72026,2023-07-25 00:51:37,0,1,41
32162,2023-07-25 04:57:17,1,1,27
67975,2023-07-25 05:26:45,1,0,34
31254,2023-07-25 05:53:24,1,1,28
83584,2023-07-25 07:34:54,0,1,38
97570,2023-07-25 08:13:47,1,0,28
93405,2023-07-25 09:00:27,1,0,26
36576,2023-07-25 09:16:30,0,0,30
77571,2023-07-25 09:38:56,1,1,28
57437,2023-07-25 11:06:21,0,0,25
93556,2023-07-25 11:11:40,0,0,25
7553,2023-07-25 12:02:46,1,0,26
98502,2023-07-25 13:19:25,1,1,38
29564,2023-07-25 13:50:01,1,0,28
75399,2023-07-25 14:57:34,0,0,27
24803,2023-07-25 17:41:13,1,0,35
39909,2023-07-25 17:48:08,0,0,32
68358,2023-07-25 17:57:26,1,0,25
44879,2023-07-25 20:16:46,0,0,24
88318,2023-07-25 21:19:20,0,1,24
75571,2023-07-25 21:28:08,0,0,26
38557,2023-07-25 21:44:40,0,1,21
30246,2023-07-25 22:41:03,1,1,25
83676,2023-07-25 22:45:32,0,1,23
21320,2023-07-25 23:16:09,1,1,39
36240,2023-07-25 23:56:25,1,1,34
99448,2023-07-26 01:36:13,1,0,39
7319,2023-07-26 04:46:03,1,0,29
82768,2023-07-26 07:21:46,1,0,28
63952,2023-07-26 07:56:19,1,0,22
73210,2023-07-26 10:00:26,0,0,24
99925,2023-07-26 12:16:54,1,0,32
88488,2023-07-26 12:30:04,1,0,33
76257,2023-07-26 12:49:44,1,1,25
38822,2023-07-26 13:16:02,0,0,27
44179,2023-07-26 14:37:46,1,0,27
60518,2023-07-26 14:51:43,1,0,29
95430,2023-07-26 15:29:10,0,0,44
13719,2023-07-26 17:29:25,1,1,33
67361,2023-07-26 17:31:59,1,1,24
37240,2023-07-26 19:39:49,0,0,18
56058,2023-07-26 19:58:29,0,0,29
65801,2023-07-26 20:37:14,1,1,20
46569,2023-07-26 20:58:47,0,1,37
43678,2023-07-27 00:03:08,1,0,43
25511,2023-07-27 03:09:16,0,0,20
88659,2023-07-27 04:07:04,1,0,32
58979,2023-07-27 05:59:50,1,0,35
6085,2023-07-27 07:11:14,0,0,43
97395,2023-07-27 09:17:05,1,1,28
44716,2023-07-27 10:03:24,0,0,22
76126,2023-07-27 10:24:53,0,0,44
89259,2023-07-27 12:24:59,0,0,28
35469,2023-07-27 13:59:20,0,0,26
53377,2023-07-27 16:58:36,1,0,26
27215,2023-07-27 20:16:21,0,0,33
69544,2023-07-27 21:37:13,0,1,24
53547,2023-07-27 21:58:50,1,0,23
93199,2023-07-27 23:39:34,1,0,32
28696,2023-07-28 00:53:51,1,1,31
23051,2023-07-28 04:11:01,1,0,28
27587,2023-07-28 04:47:11,0,1,19
39876,2023-07-28 05:55:17,1,0,24
22342,2023-07-28 08:13:21,1,0,29
52337,2023-07-28 09:12:15,1,0,37
93779,2023-07-28 10:53:46,1,0,39
61910,2023-07-28 11:59:25,1,0,26
36027,2023-07-28 12:10:15,0,0,22
30220,2023-07-28 12:25:38,1,0,25
5781,2023-07-28 12:34:52,0,1,33
18932,2023-07-28 13:01:30,1,0,31
66771,2023-07-28 13:27:11,1,1,26
13128,2023-07-28 13:37:18,1,0,34
28049,2023-07-28 14:00:46,0,0,37
84211,2023-07-28 17:26:56,0,0,22
72790,2023-07-28 18:09:38,1,1,33
75784,2023-07-28 19:04:42,0,0,20
29470,2023-07-28 22:31:46,0,1,29
46312,2023-07-29 03:57:06,0,1,25
19545,2023-07-29 06:34:55,0,1,26
65191,2023-07-29 07:38:48,0,1,35
46396,2023-07-29 07:51:54,1,0,30
46593,2023-07-29 10:27:58,1,0,27
414,2023-07-29 10:32:13,1,1,33
76871,2023-07-29 10:34:47,1,1,27
80968,2023-07-29 11:06:30,1,0,32
24486,2023-07-29 11:09:57,0,1,40
62367,2023-07-29 11:35:09,1,1,31
43658,2023-07-29 12:38:55,1,0,33
53801,2023-07-29 12:45:45,0,1,29
12414,2023-07-29 15:24:22,1,0,33
67035,2023-07-29 17:18:34,0,1,34
53560,2023-07-29 18:40:12,1,1,33
23912,2023-07-29 18:44:02,0,1,37
61977,2023-07-29 18:49:54,0,1,33
83650,2023-07-29 20:40:37,0,0,37
40337,2023-07-29 21:44:10,0,0,23
12870,2023-07-29 22:15:30,1,0,21
97169,2023-07-29 22:36:52,1,1,22
60315,2023-07-29 23:10:34,1,1,27
66520,2023-07-30 01:21:47,0,0,35
23505,2023-07-30 03:09:39,1,0,39
94503,2023-07-30 03:42:02,1,1,32
39153,2023-07-30 05:01:39,0,0,47
47856,2023-07-30 07:11:14,1,1,22
3391,2023-07-30 07:16:52,1,0,27
63233,2023-07-30 08:14:51,0,0,33
28813,2023-07-30 09:53:44,0,0,29
63154,2023-07-30 11:44:57,1,1,31
40501,2023-07-30 12:35:16,0,1,28
5166,2023-07-30 12:45:25,0,1,28
84652,2023-07-30 13:07:40,0,1,30
49974,2023-07-30 13:53:02,0,0,22
91893,2023-07-30 14:36:19,1,0,28
68151,2023-07-30 20:02:04,0,0,29
73512,2023-07-31 00:02:30,0,1,22
78017,2023-07-31 04:37:38,0,1,21
90060,2023-07-31 05:26:36,1,1,35
90857,2023-07-31 07:19:47,0,1,29
25873,2023-07-31 08:41:25,1,1,27
37595,2023-07-31 10:42:39,0,1,27
22684,2023-07-31 12:10:06,0,0,31
40072,2023-07-31 12:51:56,1,0,31
59031,2023-07-31 13:11:26,0,0,40
96873,2023-07-31 13:16:41,1,0,24
68756,2023-07-31 16:37:30,1,1,26
83603,2023-07-31 17:32:22,1,0,26
39769,2023-07-31 18:21:14,1,0,20
64925,2023-07-31 21:40:23,1,1,24
34768,2023-08-01 05:58:53,0,0,29
11707,2023-08-01 06:03:38,1,1,33
37135,2023-08-01 08:50:01,1,1,30
23480,2023-08-01 12:03:22,1,1,35
49306,2023-08-01 12:20:56,0,1,32
93869,2023-08-01 12:51:01,1,0,21
10156,2023-08-01 14:16:24,1,1,34
